Date,Airport,Airport Code,Delay Minutes,Airport Delay %
July 2023,"Lihue, HI: Lihue Airport",LIH,49.75,12.47
August 2023,"Lihue, HI: Lihue Airport",LIH,55.41,9.79
September 2023,"Lihue, HI: Lihue Airport",LIH,58.52,9.41
October 2023,"Lihue, HI: Lihue Airport",LIH,52.52,14.21
November 2023,"Lihue, HI: Lihue Airport",LIH,50.11,8.86
December 2023,"Lihue, HI: Lihue Airport",LIH,46.55,10.15
January 2024,"Lihue, HI: Lihue Airport",LIH,64.54,21.47
February 2024,"Lihue, HI: Lihue Airport",LIH,57.49,12.84
March 2024,"Lihue, HI: Lihue Airport",LIH,43.15,9.33
April 2024,"Lihue, HI: Lihue Airport",LIH,60.27,11.47
May 2024,"Lihue, HI: Lihue Airport",LIH,54.08,13.89
June 2024,"Lihue, HI: Lihue Airport",LIH,49.26,11.05
July 2024,"Lihue, HI: Lihue Airport",LIH,55.05,11.89
August 2024,"Lihue, HI: Lihue Airport",LIH,64.91,8.03
January 2000,"Chicago, IL: Chicago Midway International",MDW,49.3,21.65
February 2000,"Chicago, IL: Chicago Midway International",MDW,49.87,19.54
March 2000,"Chicago, IL: Chicago Midway International",MDW,42.07,18.86
April 2000,"Chicago, IL: Chicago Midway International",MDW,46.76,24.47
May 2000,"Chicago, IL: Chicago Midway International",MDW,61.59,25.87
June 2000,"Chicago, IL: Chicago Midway International",MDW,58.84,31.14
July 2000,"Chicago, IL: Chicago Midway International",MDW,48.74,26.32
August 2000,"Chicago, IL: Chicago Midway International",MDW,47.74,26.94
September 2000,"Chicago, IL: Chicago Midway International",MDW,44.85,20.5
October 2000,"Chicago, IL: Chicago Midway International",MDW,43.25,20.93
November 2000,"Chicago, IL: Chicago Midway International",MDW,37.79,20.88
December 2000,"Chicago, IL: Chicago Midway International",MDW,51.19,42.67
January 2001,"Chicago, IL: Chicago Midway International",MDW,39.05,20.24
February 2001,"Chicago, IL: Chicago Midway International",MDW,41.83,20.76
March 2001,"Chicago, IL: Chicago Midway International",MDW,41.4,18.34
April 2001,"Chicago, IL: Chicago Midway International",MDW,39.5,17.38
May 2001,"Chicago, IL: Chicago Midway International",MDW,44.59,16.57
June 2001,"Chicago, IL: Chicago Midway International",MDW,50.15,22.45
July 2001,"Chicago, IL: Chicago Midway International",MDW,47.16,18.86
August 2001,"Chicago, IL: Chicago Midway International",MDW,57.85,22.84
September 2001,"Chicago, IL: Chicago Midway International",MDW,67.58,11.91
October 2001,"Chicago, IL: Chicago Midway International",MDW,46.79,16.37
November 2001,"Chicago, IL: Chicago Midway International",MDW,34.24,14.15
December 2001,"Chicago, IL: Chicago Midway International",MDW,35.5,22.04
January 2002,"Chicago, IL: Chicago Midway International",MDW,38.64,16.13
February 2002,"Chicago, IL: Chicago Midway International",MDW,33.94,14.45
March 2002,"Chicago, IL: Chicago Midway International",MDW,37.58,28.0
April 2002,"Chicago, IL: Chicago Midway International",MDW,39.71,20.26
May 2002,"Chicago, IL: Chicago Midway International",MDW,40.47,26.85
June 2002,"Chicago, IL: Chicago Midway International",MDW,43.93,35.45
July 2002,"Chicago, IL: Chicago Midway International",MDW,43.03,32.6
August 2002,"Chicago, IL: Chicago Midway International",MDW,38.75,28.0
September 2002,"Chicago, IL: Chicago Midway International",MDW,37.15,14.81
October 2002,"Chicago, IL: Chicago Midway International",MDW,38.46,20.21
November 2002,"Chicago, IL: Chicago Midway International",MDW,36.47,17.53
December 2002,"Chicago, IL: Chicago Midway International",MDW,48.34,26.11
January 2003,"Chicago, IL: Chicago Midway International",MDW,44.39,18.5
February 2003,"Chicago, IL: Chicago Midway International",MDW,45.03,21.01
March 2003,"Chicago, IL: Chicago Midway International",MDW,49.95,18.92
April 2003,"Chicago, IL: Chicago Midway International",MDW,40.66,13.22
May 2003,"Chicago, IL: Chicago Midway International",MDW,42.06,15.29
June 2003,"Chicago, IL: Chicago Midway International",MDW,41.12,16.81
July 2003,"Chicago, IL: Chicago Midway International",MDW,61.49,24.77
August 2003,"Chicago, IL: Chicago Midway International",MDW,56.11,18.82
September 2003,"Chicago, IL: Chicago Midway International",MDW,43.18,11.48
October 2003,"Chicago, IL: Chicago Midway International",MDW,40.36,12.59
November 2003,"Chicago, IL: Chicago Midway International",MDW,54.21,18.41
December 2003,"Chicago, IL: Chicago Midway International",MDW,42.73,19.68
January 2004,"Chicago, IL: Chicago Midway International",MDW,57.83,22.23
February 2004,"Chicago, IL: Chicago Midway International",MDW,41.78,16.58
March 2004,"Chicago, IL: Chicago Midway International",MDW,43.22,18.94
April 2004,"Chicago, IL: Chicago Midway International",MDW,38.47,16.53
May 2004,"Chicago, IL: Chicago Midway International",MDW,55.94,25.83
June 2004,"Chicago, IL: Chicago Midway International",MDW,49.99,26.84
July 2004,"Chicago, IL: Chicago Midway International",MDW,55.13,29.22
August 2004,"Chicago, IL: Chicago Midway International",MDW,49.9,23.01
September 2004,"Chicago, IL: Chicago Midway International",MDW,41.58,11.43
October 2004,"Chicago, IL: Chicago Midway International",MDW,37.31,16.07
November 2004,"Chicago, IL: Chicago Midway International",MDW,52.35,18.27
December 2004,"Chicago, IL: Chicago Midway International",MDW,47.62,27.26
January 2005,"Chicago, IL: Chicago Midway International",MDW,53.73,23.65
February 2005,"Chicago, IL: Chicago Midway International",MDW,43.94,16.94
March 2005,"Chicago, IL: Chicago Midway International",MDW,51.56,22.35
April 2005,"Chicago, IL: Chicago Midway International",MDW,38.38,12.42
May 2005,"Chicago, IL: Chicago Midway International",MDW,40.42,15.74
June 2005,"Chicago, IL: Chicago Midway International",MDW,52.71,23.58
July 2005,"Chicago, IL: Chicago Midway International",MDW,59.15,30.63
August 2005,"Chicago, IL: Chicago Midway International",MDW,45.4,22.0
September 2005,"Chicago, IL: Chicago Midway International",MDW,39.76,16.9
October 2005,"Chicago, IL: Chicago Midway International",MDW,42.17,20.9
November 2005,"Chicago, IL: Chicago Midway International",MDW,41.47,20.57
December 2005,"Chicago, IL: Chicago Midway International",MDW,42.14,31.11
January 2006,"Chicago, IL: Chicago Midway International",MDW,45.86,19.57
February 2006,"Chicago, IL: Chicago Midway International",MDW,47.47,26.64
March 2006,"Chicago, IL: Chicago Midway International",MDW,45.75,26.01
April 2006,"Chicago, IL: Chicago Midway International",MDW,50.54,27.54
May 2006,"Chicago, IL: Chicago Midway International",MDW,49.37,29.73
June 2006,"Chicago, IL: Chicago Midway International",MDW,54.12,35.26
July 2006,"Chicago, IL: Chicago Midway International",MDW,60.71,31.91
August 2006,"Chicago, IL: Chicago Midway International",MDW,53.47,25.9
September 2006,"Chicago, IL: Chicago Midway International",MDW,52.75,23.11
October 2006,"Chicago, IL: Chicago Midway International",MDW,45.48,25.69
November 2006,"Chicago, IL: Chicago Midway International",MDW,50.9,20.4
December 2006,"Chicago, IL: Chicago Midway International",MDW,53.39,28.41
January 2007,"Chicago, IL: Chicago Midway International",MDW,41.58,21.16
February 2007,"Chicago, IL: Chicago Midway International",MDW,54.56,29.51
March 2007,"Chicago, IL: Chicago Midway International",MDW,47.85,25.53
April 2007,"Chicago, IL: Chicago Midway International",MDW,56.28,22.54
May 2007,"Chicago, IL: Chicago Midway International",MDW,47.13,21.03
June 2007,"Chicago, IL: Chicago Midway International",MDW,59.54,31.96
July 2007,"Chicago, IL: Chicago Midway International",MDW,56.71,32.06
August 2007,"Chicago, IL: Chicago Midway International",MDW,56.11,31.29
September 2007,"Chicago, IL: Chicago Midway International",MDW,42.35,16.32
October 2007,"Chicago, IL: Chicago Midway International",MDW,43.99,21.06
November 2007,"Chicago, IL: Chicago Midway International",MDW,40.47,17.48
December 2007,"Chicago, IL: Chicago Midway International",MDW,57.17,34.96
January 2008,"Chicago, IL: Chicago Midway International",MDW,60.6,27.29
February 2008,"Chicago, IL: Chicago Midway International",MDW,56.01,31.42
March 2008,"Chicago, IL: Chicago Midway International",MDW,45.91,28.09
April 2008,"Chicago, IL: Chicago Midway International",MDW,47.22,18.61
May 2008,"Chicago, IL: Chicago Midway International",MDW,45.81,17.19
June 2008,"Chicago, IL: Chicago Midway International",MDW,57.58,27.19
July 2008,"Chicago, IL: Chicago Midway International",MDW,57.5,20.28
August 2008,"Chicago, IL: Chicago Midway International",MDW,51.91,17.71
September 2008,"Chicago, IL: Chicago Midway International",MDW,38.88,10.78
October 2008,"Chicago, IL: Chicago Midway International",MDW,39.8,12.4
November 2008,"Chicago, IL: Chicago Midway International",MDW,46.27,12.71
December 2008,"Chicago, IL: Chicago Midway International",MDW,77.81,37.72
January 2009,"Chicago, IL: Chicago Midway International",MDW,43.67,22.3
February 2009,"Chicago, IL: Chicago Midway International",MDW,47.92,14.54
March 2009,"Chicago, IL: Chicago Midway International",MDW,51.89,18.24
April 2009,"Chicago, IL: Chicago Midway International",MDW,45.35,17.75
May 2009,"Chicago, IL: Chicago Midway International",MDW,45.26,19.49
June 2009,"Chicago, IL: Chicago Midway International",MDW,52.45,27.01
July 2009,"Chicago, IL: Chicago Midway International",MDW,43.39,27.37
August 2009,"Chicago, IL: Chicago Midway International",MDW,50.12,26.85
September 2009,"Chicago, IL: Chicago Midway International",MDW,38.58,17.43
October 2009,"Chicago, IL: Chicago Midway International",MDW,42.82,27.85
November 2009,"Chicago, IL: Chicago Midway International",MDW,36.34,13.28
December 2009,"Chicago, IL: Chicago Midway International",MDW,51.49,39.33
January 2010,"Chicago, IL: Chicago Midway International",MDW,41.9,28.92
February 2010,"Chicago, IL: Chicago Midway International",MDW,44.08,22.63
March 2010,"Chicago, IL: Chicago Midway International",MDW,47.17,26.52
April 2010,"Chicago, IL: Chicago Midway International",MDW,40.48,20.92
May 2010,"Chicago, IL: Chicago Midway International",MDW,47.72,26.95
June 2010,"Chicago, IL: Chicago Midway International",MDW,61.08,34.75
July 2010,"Chicago, IL: Chicago Midway International",MDW,50.34,31.72
August 2010,"Chicago, IL: Chicago Midway International",MDW,44.54,25.56
September 2010,"Chicago, IL: Chicago Midway International",MDW,36.3,17.84
October 2010,"Chicago, IL: Chicago Midway International",MDW,38.9,32.53
November 2010,"Chicago, IL: Chicago Midway International",MDW,41.36,26.87
December 2010,"Chicago, IL: Chicago Midway International",MDW,42.64,44.45
January 2011,"Chicago, IL: Chicago Midway International",MDW,40.46,38.02
February 2011,"Chicago, IL: Chicago Midway International",MDW,43.2,28.37
March 2011,"Chicago, IL: Chicago Midway International",MDW,45.61,25.0
April 2011,"Chicago, IL: Chicago Midway International",MDW,55.33,29.86
May 2011,"Chicago, IL: Chicago Midway International",MDW,57.29,31.23
June 2011,"Chicago, IL: Chicago Midway International",MDW,57.14,28.04
July 2011,"Chicago, IL: Chicago Midway International",MDW,47.89,22.84
August 2011,"Chicago, IL: Chicago Midway International",MDW,49.8,24.89
September 2011,"Chicago, IL: Chicago Midway International",MDW,44.8,25.17
October 2011,"Chicago, IL: Chicago Midway International",MDW,41.08,18.54
November 2011,"Chicago, IL: Chicago Midway International",MDW,41.88,13.88
December 2011,"Chicago, IL: Chicago Midway International",MDW,43.95,15.96
January 2012,"Chicago, IL: Chicago Midway International",MDW,48.06,16.23
February 2012,"Chicago, IL: Chicago Midway International",MDW,40.11,13.18
March 2012,"Chicago, IL: Chicago Midway International",MDW,38.84,20.63
April 2012,"Chicago, IL: Chicago Midway International",MDW,40.42,16.36
May 2012,"Chicago, IL: Chicago Midway International",MDW,46.79,23.5
June 2012,"Chicago, IL: Chicago Midway International",MDW,43.21,27.48
July 2012,"Chicago, IL: Chicago Midway International",MDW,51.31,33.55
August 2012,"Chicago, IL: Chicago Midway International",MDW,47.07,27.85
September 2012,"Chicago, IL: Chicago Midway International",MDW,40.34,15.47
October 2012,"Chicago, IL: Chicago Midway International",MDW,45.46,23.87
November 2012,"Chicago, IL: Chicago Midway International",MDW,49.45,22.22
December 2012,"Chicago, IL: Chicago Midway International",MDW,44.18,34.04
January 2013,"Chicago, IL: Chicago Midway International",MDW,39.13,25.98
February 2013,"Chicago, IL: Chicago Midway International",MDW,39.94,23.41
March 2013,"Chicago, IL: Chicago Midway International",MDW,43.04,27.95
April 2013,"Chicago, IL: Chicago Midway International",MDW,50.57,26.31
May 2013,"Chicago, IL: Chicago Midway International",MDW,47.5,29.36
June 2013,"Chicago, IL: Chicago Midway International",MDW,57.1,40.22
July 2013,"Chicago, IL: Chicago Midway International",MDW,46.54,35.0
August 2013,"Chicago, IL: Chicago Midway International",MDW,43.45,37.77
September 2013,"Chicago, IL: Chicago Midway International",MDW,44.95,26.69
October 2013,"Chicago, IL: Chicago Midway International",MDW,34.87,27.6
November 2013,"Chicago, IL: Chicago Midway International",MDW,42.26,30.04
December 2013,"Chicago, IL: Chicago Midway International",MDW,48.54,57.81
January 2014,"Chicago, IL: Chicago Midway International",MDW,71.66,38.29
February 2014,"Chicago, IL: Chicago Midway International",MDW,47.03,32.23
March 2014,"Chicago, IL: Chicago Midway International",MDW,40.81,32.8
April 2014,"Chicago, IL: Chicago Midway International",MDW,42.55,32.28
May 2014,"Chicago, IL: Chicago Midway International",MDW,58.13,38.23
June 2014,"Chicago, IL: Chicago Midway International",MDW,61.25,38.35
July 2014,"Chicago, IL: Chicago Midway International",MDW,51.28,33.63
August 2014,"Chicago, IL: Chicago Midway International",MDW,54.88,32.79
September 2014,"Chicago, IL: Chicago Midway International",MDW,57.29,23.51
October 2014,"Chicago, IL: Chicago Midway International",MDW,44.21,28.81
November 2014,"Chicago, IL: Chicago Midway International",MDW,43.04,20.36
December 2014,"Chicago, IL: Chicago Midway International",MDW,43.0,25.32
January 2015,"Chicago, IL: Chicago Midway International",MDW,49.86,25.35
February 2015,"Chicago, IL: Chicago Midway International",MDW,46.18,24.36
March 2015,"Chicago, IL: Chicago Midway International",MDW,47.88,23.13
April 2015,"Chicago, IL: Chicago Midway International",MDW,48.0,19.2
May 2015,"Chicago, IL: Chicago Midway International",MDW,52.52,24.05
June 2015,"Chicago, IL: Chicago Midway International",MDW,54.62,33.55
July 2015,"Chicago, IL: Chicago Midway International",MDW,53.95,32.31
August 2015,"Chicago, IL: Chicago Midway International",MDW,50.84,24.56
September 2015,"Chicago, IL: Chicago Midway International",MDW,48.96,16.44
October 2015,"Chicago, IL: Chicago Midway International",MDW,40.2,12.67
November 2015,"Chicago, IL: Chicago Midway International",MDW,50.63,17.06
December 2015,"Chicago, IL: Chicago Midway International",MDW,52.6,25.15
January 2016,"Chicago, IL: Chicago Midway International",MDW,39.72,17.74
February 2016,"Chicago, IL: Chicago Midway International",MDW,54.46,13.03
March 2016,"Chicago, IL: Chicago Midway International",MDW,43.88,16.94
April 2016,"Chicago, IL: Chicago Midway International",MDW,42.15,16.39
May 2016,"Chicago, IL: Chicago Midway International",MDW,47.05,19.32
June 2016,"Chicago, IL: Chicago Midway International",MDW,46.43,23.85
July 2016,"Chicago, IL: Chicago Midway International",MDW,61.67,30.31
August 2016,"Chicago, IL: Chicago Midway International",MDW,45.07,21.68
September 2016,"Chicago, IL: Chicago Midway International",MDW,43.71,13.35
October 2016,"Chicago, IL: Chicago Midway International",MDW,38.53,12.0
November 2016,"Chicago, IL: Chicago Midway International",MDW,45.93,15.06
December 2016,"Chicago, IL: Chicago Midway International",MDW,51.94,26.43
January 2017,"Chicago, IL: Chicago Midway International",MDW,52.97,18.94
February 2017,"Chicago, IL: Chicago Midway International",MDW,49.5,12.62
March 2017,"Chicago, IL: Chicago Midway International",MDW,45.01,17.84
April 2017,"Chicago, IL: Chicago Midway International",MDW,51.27,16.94
May 2017,"Chicago, IL: Chicago Midway International",MDW,47.31,20.69
June 2017,"Chicago, IL: Chicago Midway International",MDW,54.03,28.73
July 2017,"Chicago, IL: Chicago Midway International",MDW,51.27,30.11
August 2017,"Chicago, IL: Chicago Midway International",MDW,47.46,26.71
September 2017,"Chicago, IL: Chicago Midway International",MDW,50.72,18.02
October 2017,"Chicago, IL: Chicago Midway International",MDW,44.96,18.27
November 2017,"Chicago, IL: Chicago Midway International",MDW,51.03,18.52
December 2017,"Chicago, IL: Chicago Midway International",MDW,46.99,33.07
January 2018,"Chicago, IL: Chicago Midway International",MDW,43.81,26.07
February 2018,"Chicago, IL: Chicago Midway International",MDW,43.76,23.77
March 2018,"Chicago, IL: Chicago Midway International",MDW,41.01,23.88
April 2018,"Chicago, IL: Chicago Midway International",MDW,49.85,28.8
May 2018,"Chicago, IL: Chicago Midway International",MDW,52.63,33.08
June 2018,"Chicago, IL: Chicago Midway International",MDW,50.32,34.84
July 2018,"Chicago, IL: Chicago Midway International",MDW,50.97,35.29
August 2018,"Chicago, IL: Chicago Midway International",MDW,50.32,32.83
September 2018,"Chicago, IL: Chicago Midway International",MDW,51.78,21.55
October 2018,"Chicago, IL: Chicago Midway International",MDW,43.8,23.21
November 2018,"Chicago, IL: Chicago Midway International",MDW,43.55,26.01
December 2018,"Chicago, IL: Chicago Midway International",MDW,46.0,32.03
January 2019,"Chicago, IL: Chicago Midway International",MDW,46.68,26.69
February 2019,"Chicago, IL: Chicago Midway International",MDW,55.27,31.96
March 2019,"Chicago, IL: Chicago Midway International",MDW,50.73,26.42
April 2019,"Chicago, IL: Chicago Midway International",MDW,56.61,26.12
May 2019,"Chicago, IL: Chicago Midway International",MDW,54.07,28.87
June 2019,"Chicago, IL: Chicago Midway International",MDW,48.75,30.56
July 2019,"Chicago, IL: Chicago Midway International",MDW,57.25,28.07
August 2019,"Chicago, IL: Chicago Midway International",MDW,49.69,23.98
September 2019,"Chicago, IL: Chicago Midway International",MDW,48.54,15.32
October 2019,"Chicago, IL: Chicago Midway International",MDW,46.14,20.85
November 2019,"Chicago, IL: Chicago Midway International",MDW,42.13,19.9
December 2019,"Chicago, IL: Chicago Midway International",MDW,41.03,28.26
January 2020,"Chicago, IL: Chicago Midway International",MDW,51.53,16.23
February 2020,"Chicago, IL: Chicago Midway International",MDW,44.04,16.07
March 2020,"Chicago, IL: Chicago Midway International",MDW,41.99,6.51
April 2020,"Chicago, IL: Chicago Midway International",MDW,37.35,1.99
May 2020,"Chicago, IL: Chicago Midway International",MDW,34.89,4.01
June 2020,"Chicago, IL: Chicago Midway International",MDW,36.88,10.9
July 2020,"Chicago, IL: Chicago Midway International",MDW,41.22,7.16
August 2020,"Chicago, IL: Chicago Midway International",MDW,48.89,6.88
September 2020,"Chicago, IL: Chicago Midway International",MDW,41.89,6.84
October 2020,"Chicago, IL: Chicago Midway International",MDW,41.18,5.51
November 2020,"Chicago, IL: Chicago Midway International",MDW,52.44,6.08
December 2020,"Chicago, IL: Chicago Midway International",MDW,35.86,14.39
January 2021,"Chicago, IL: Chicago Midway International",MDW,45.03,13.63
February 2021,"Chicago, IL: Chicago Midway International",MDW,39.34,16.95
March 2021,"Chicago, IL: Chicago Midway International",MDW,51.44,15.67
April 2021,"Chicago, IL: Chicago Midway International",MDW,42.05,15.09
May 2021,"Chicago, IL: Chicago Midway International",MDW,44.29,22.54
June 2021,"Chicago, IL: Chicago Midway International",MDW,56.9,47.9
July 2021,"Chicago, IL: Chicago Midway International",MDW,45.89,44.04
August 2021,"Chicago, IL: Chicago Midway International",MDW,52.44,44.37
September 2021,"Chicago, IL: Chicago Midway International",MDW,43.17,23.47
October 2021,"Chicago, IL: Chicago Midway International",MDW,46.33,36.89
November 2021,"Chicago, IL: Chicago Midway International",MDW,41.38,26.89
December 2021,"Chicago, IL: Chicago Midway International",MDW,48.37,29.82
January 2022,"Chicago, IL: Chicago Midway International",MDW,49.38,27.08
February 2022,"Chicago, IL: Chicago Midway International",MDW,44.52,28.44
March 2022,"Chicago, IL: Chicago Midway International",MDW,49.18,33.83
April 2022,"Chicago, IL: Chicago Midway International",MDW,53.54,38.54
May 2022,"Chicago, IL: Chicago Midway International",MDW,47.24,34.76
June 2022,"Chicago, IL: Chicago Midway International",MDW,50.16,46.59
July 2022,"Chicago, IL: Chicago Midway International",MDW,55.43,43.68
August 2022,"Chicago, IL: Chicago Midway International",MDW,56.09,44.79
September 2022,"Chicago, IL: Chicago Midway International",MDW,46.74,33.14
October 2022,"Chicago, IL: Chicago Midway International",MDW,44.22,27.95
November 2022,"Chicago, IL: Chicago Midway International",MDW,44.77,27.98
December 2022,"Chicago, IL: Chicago Midway International",MDW,62.62,32.11
