,state,census region,year,date,shipments
7056,Massachusetts,New England,2002,2002-10-01,341118.0
7057,Massachusetts,New England,2002,2002-11-01,331886.0
7058,Massachusetts,New England,2002,2002-12-01,309634.0
7059,Massachusetts,New England,2003,2003-01-01,312149.1065500001
7060,Massachusetts,New England,2003,2003-02-01,260508.64093999998
7061,Massachusetts,New England,2003,2003-03-01,333394.74576
7062,Massachusetts,New England,2003,2003-04-01,364640.76009000005
7063,Massachusetts,New England,2003,2003-05-01,384413.1674899999
7064,Massachusetts,New England,2003,2003-06-01,390258.7623699999
7065,Massachusetts,New England,2003,2003-07-01,425482.89602999995
7066,Massachusetts,New England,2003,2003-08-01,363204.35107000003
7067,Massachusetts,New England,2003,2003-09-01,354681.0
7068,Massachusetts,New England,2003,2003-10-01,344783.0
7069,Massachusetts,New England,2003,2003-11-01,314476.0
7070,Massachusetts,New England,2003,2003-12-01,324147.0
7071,Massachusetts,New England,2004,2004-01-01,303348.0
7072,Massachusetts,New England,2004,2004-02-01,288129.0
7073,Massachusetts,New England,2004,2004-03-01,363304.0
7074,Massachusetts,New England,2004,2004-04-01,354851.0
7075,Massachusetts,New England,2004,2004-05-01,354537.0
7076,Massachusetts,New England,2004,2004-06-01,436592.0
7077,Massachusetts,New England,2004,2004-07-01,401192.0
7078,Massachusetts,New England,2004,2004-08-01,369499.0
7079,Massachusetts,New England,2004,2004-09-01,380545.0
7080,Massachusetts,New England,2004,2004-10-01,310216.0
7081,Massachusetts,New England,2004,2004-11-01,333921.0
7082,Massachusetts,New England,2004,2004-12-01,320974.0
7083,Massachusetts,New England,2005,2005-01-01,264719.0
7084,Massachusetts,New England,2005,2005-02-01,286598.0
7085,Massachusetts,New England,2005,2005-03-01,345761.0
7086,Massachusetts,New England,2005,2005-04-01,329731.0
7087,Massachusetts,New England,2005,2005-05-01,373775.0
7088,Massachusetts,New England,2005,2005-06-01,413541.0
7089,Massachusetts,New England,2005,2005-07-01,368954.0
7090,Massachusetts,New England,2005,2005-08-01,419626.0
7091,Massachusetts,New England,2005,2005-09-01,365351.0
7092,Massachusetts,New England,2005,2005-10-01,319066.0
7093,Massachusetts,New England,2005,2005-11-01,316205.0
7094,Massachusetts,New England,2005,2005-12-01,307443.0
7095,Massachusetts,New England,2006,2006-01-01,284111.0
7096,Massachusetts,New England,2006,2006-02-01,278520.0
7097,Massachusetts,New England,2006,2006-03-01,365345.0
7098,Massachusetts,New England,2006,2006-04-01,329564.0
7099,Massachusetts,New England,2006,2006-05-01,379771.0
7100,Massachusetts,New England,2006,2006-06-01,421987.0
7101,Massachusetts,New England,2006,2006-07-01,361847.0
7102,Massachusetts,New England,2006,2006-08-01,397356.0
7103,Massachusetts,New England,2006,2006-09-01,349847.0
7104,Massachusetts,New England,2006,2006-10-01,315654.0
7105,Massachusetts,New England,2006,2006-11-01,318330.0
7106,Massachusetts,New England,2006,2006-12-01,332718.0
7107,Massachusetts,New England,2007,2007-01-01,330188.0
7108,Massachusetts,New England,2007,2007-02-01,287356.0
7109,Massachusetts,New England,2007,2007-03-01,329817.0
7110,Massachusetts,New England,2007,2007-04-01,318972.0
7111,Massachusetts,New England,2007,2007-05-01,398714.0
7112,Massachusetts,New England,2007,2007-06-01,417209.0
7113,Massachusetts,New England,2007,2007-07-01,407890.0
7114,Massachusetts,New England,2007,2007-08-01,413777.0
7115,Massachusetts,New England,2007,2007-09-01,325428.0
7116,Massachusetts,New England,2007,2007-10-01,370646.0
7117,Massachusetts,New England,2007,2007-11-01,326193.0
7118,Massachusetts,New England,2007,2007-12-01,336730.0
7119,Massachusetts,New England,2008,2008-01-01,283655.0
7120,Massachusetts,New England,2008,2008-02-01,289190.0
7121,Massachusetts,New England,2008,2008-03-01,330504.0
7122,Massachusetts,New England,2008,2008-04-01,347483.0
7123,Massachusetts,New England,2008,2008-05-01,385783.0
7124,Massachusetts,New England,2008,2008-06-01,424063.0
7125,Massachusetts,New England,2008,2008-07-01,397225.0
7126,Massachusetts,New England,2008,2008-08-01,393199.0
7127,Massachusetts,New England,2008,2008-09-01,387364.0
7128,Massachusetts,New England,2008,2008-10-01,357504.0
7129,Massachusetts,New England,2008,2008-11-01,266724.0
7130,Massachusetts,New England,2008,2008-12-01,342992.0
7131,Massachusetts,New England,2009,2009-01-01,257955.0
7132,Massachusetts,New England,2009,2009-02-01,271546.0
7133,Massachusetts,New England,2009,2009-03-01,329891.0
7134,Massachusetts,New England,2009,2009-04-01,352509.0
7135,Massachusetts,New England,2009,2009-05-01,398647.0
7136,Massachusetts,New England,2009,2009-06-01,410345.0
7137,Massachusetts,New England,2009,2009-07-01,381164.0
7138,Massachusetts,New England,2009,2009-08-01,380393.0
7139,Massachusetts,New England,2009,2009-09-01,343945.0
7140,Massachusetts,New England,2009,2009-10-01,336757.0
7141,Massachusetts,New England,2009,2009-11-01,294464.0
7142,Massachusetts,New England,2009,2009-12-01,320115.0
7143,Massachusetts,New England,2010,2010-01-01,255867.0
7144,Massachusetts,New England,2010,2010-02-01,285152.0
7145,Massachusetts,New England,2010,2010-03-01,370994.0
7146,Massachusetts,New England,2010,2010-04-01,348698.0
7147,Massachusetts,New England,2010,2010-05-01,355752.0
7148,Massachusetts,New England,2010,2010-06-01,425765.0
7149,Massachusetts,New England,2010,2010-07-01,401360.0
7150,Massachusetts,New England,2010,2010-08-01,422282.0
7151,Massachusetts,New England,2010,2010-09-01,351090.0
7152,Massachusetts,New England,2010,2010-10-01,301489.0
7153,Massachusetts,New England,2010,2010-11-01,295422.0
7154,Massachusetts,New England,2010,2010-12-01,308416.0
7155,Massachusetts,New England,2011,2011-01-01,249732.0
7156,Massachusetts,New England,2011,2011-02-01,268086.0
7157,Massachusetts,New England,2011,2011-03-01,374943.0
7158,Massachusetts,New England,2011,2011-04-01,326197.0
7159,Massachusetts,New England,2011,2011-05-01,381485.0
7160,Massachusetts,New England,2011,2011-06-01,416131.0
7161,Massachusetts,New England,2011,2011-07-01,364659.0
7162,Massachusetts,New England,2011,2011-08-01,410834.0
7163,Massachusetts,New England,2011,2011-09-01,367364.0
7164,Massachusetts,New England,2011,2011-10-01,285628.0
7165,Massachusetts,New England,2011,2011-11-01,315953.0
7166,Massachusetts,New England,2011,2011-12-01,318178.0
7167,Massachusetts,New England,2012,2012-01-01,318384.0
7168,Massachusetts,New England,2012,2012-02-01,291989.0
7169,Massachusetts,New England,2012,2012-03-01,339431.0
7170,Massachusetts,New England,2012,2012-04-01,329716.0
7171,Massachusetts,New England,2012,2012-05-01,399214.0
7172,Massachusetts,New England,2012,2012-06-01,400066.0
7173,Massachusetts,New England,2012,2012-07-01,404603.0
7174,Massachusetts,New England,2012,2012-08-01,426050.0
7175,Massachusetts,New England,2012,2012-09-01,342470.0
7176,Massachusetts,New England,2012,2012-10-01,317063.0
7177,Massachusetts,New England,2012,2012-11-01,300040.0
7178,Massachusetts,New England,2012,2012-12-01,300548.0
7179,Massachusetts,New England,2013,2013-01-01,328059.0
7180,Massachusetts,New England,2013,2013-02-01,277785.0
7181,Massachusetts,New England,2013,2013-03-01,318707.0
7182,Massachusetts,New England,2013,2013-04-01,360179.0
7183,Massachusetts,New England,2013,2013-05-01,381283.0
7184,Massachusetts,New England,2013,2013-06-01,386310.0
7185,Massachusetts,New England,2013,2013-07-01,401503.0
7186,Massachusetts,New England,2013,2013-08-01,401634.0
7187,Massachusetts,New England,2013,2013-09-01,350306.0
7188,Massachusetts,New England,2013,2013-10-01,318884.0
7189,Massachusetts,New England,2013,2013-11-01,310000.0
7190,Massachusetts,New England,2013,2013-12-01,325000.0
7191,Massachusetts,New England,2014,2014-01-01,291403.0
7192,Massachusetts,New England,2014,2014-02-01,298079.0
7193,Massachusetts,New England,2014,2014-03-01,337521.0
7194,Massachusetts,New England,2014,2014-04-01,336264.0
7195,Massachusetts,New England,2014,2014-05-01,378584.0
7196,Massachusetts,New England,2014,2014-06-01,383199.0
7197,Massachusetts,New England,2014,2014-07-01,421977.0
7198,Massachusetts,New England,2014,2014-08-01,374583.0
7199,Massachusetts,New England,2014,2014-09-01,350419.0
7200,Massachusetts,New England,2014,2014-10-01,321346.0
7201,Massachusetts,New England,2014,2014-11-01,254514.0
7202,Massachusetts,New England,2014,2014-12-01,301285.0
7203,Massachusetts,New England,2015,2015-01-01,241593.0
7204,Massachusetts,New England,2015,2015-02-01,268678.0
7205,Massachusetts,New England,2015,2015-03-01,338537.0
7206,Massachusetts,New England,2015,2015-04-01,334625.0
7207,Massachusetts,New England,2015,2015-05-01,362282.0
7208,Massachusetts,New England,2015,2015-06-01,431376.0
7209,Massachusetts,New England,2015,2015-07-01,362437.89677419356
7210,Massachusetts,New England,2015,2015-08-01,368796.1757575757
7211,Massachusetts,New England,2015,2015-09-01,362398.0096774194
7212,Massachusetts,New England,2015,2015-10-01,327601.14424832625
7213,Massachusetts,New England,2015,2015-11-01,291000.0
7214,Massachusetts,New England,2015,2015-12-01,332000.0
7215,Massachusetts,New England,2016,2016-01-01,251109.06451612903
7216,Massachusetts,New England,2016,2016-02-01,265789.4935483871
7217,Massachusetts,New England,2016,2016-03-01,335698.2806451613
7218,Massachusetts,New England,2016,2016-04-01,333123.60322580644
7219,Massachusetts,New England,2016,2016-05-01,380743.6548387097
7220,Massachusetts,New England,2016,2016-06-01,408927.4225806451
7221,Massachusetts,New England,2016,2016-07-01,357617.0
7222,Massachusetts,New England,2016,2016-08-01,420241.44193548383
7223,Massachusetts,New England,2016,2016-09-01,375671.9225806451
7224,Massachusetts,New England,2016,2016-10-01,301874.97741935484
7225,Massachusetts,New England,2016,2016-11-01,284262.8064516129
7226,Massachusetts,New England,2016,2016-12-01,281936.15806451614
7227,Massachusetts,New England,2017,2017-01-01,259223.52258064516
7228,Massachusetts,New England,2017,2017-02-01,248384.37741935483
7229,Massachusetts,New England,2017,2017-03-01,332070.5967741936
7230,Massachusetts,New England,2017,2017-04-01,327490.19999999995
7231,Massachusetts,New England,2017,2017-05-01,392217.44516129035
7232,Massachusetts,New England,2017,2017-06-01,409718.22903225804
7233,Massachusetts,New England,2017,2017-07-01,349116.29032258067
7234,Massachusetts,New England,2017,2017-08-01,399144.6935483871
7235,Massachusetts,New England,2017,2017-09-01,319659.1354838709
7236,Massachusetts,New England,2017,2017-10-01,299708.3774193548
7237,Massachusetts,New England,2017,2017-11-01,303039.49354838714
7238,Massachusetts,New England,2017,2017-12-01,292784.44193548383
7239,Massachusetts,New England,2018,2018-01-01,276492.44516129035
7240,Massachusetts,New England,2018,2018-02-01,253283.0193548387
7241,Massachusetts,New England,2018,2018-03-01,298998.4612903226
7242,Massachusetts,New England,2018,2018-04-01,322284.12903225806
7243,Massachusetts,New England,2018,2018-05-01,386456.96774193546
7244,Massachusetts,New England,2018,2018-06-01,370992.03225806454
7245,Massachusetts,New England,2018,2018-07-01,365788.9032258064
7246,Massachusetts,New England,2018,2018-08-01,404496.77419354836
7247,Massachusetts,New England,2018,2018-09-01,310065.5806451613
7248,Massachusetts,New England,2018,2018-10-01,316078.0193548387
7249,Massachusetts,New England,2018,2018-11-01,256981.664516129
7250,Massachusetts,New England,2018,2018-12-01,267690.29032258067
7251,Massachusetts,New England,2019,2019-01-01,278398.91612903227
7252,Massachusetts,New England,2019,2019-02-01,289107.54193548387
7253,Massachusetts,New England,2019,2019-03-01,299816.16774193547
7254,Massachusetts,New England,2019,2019-04-01,310524.79354838707
7255,Massachusetts,New England,2019,2019-05-01,321233.4193548387
7256,Massachusetts,New England,2019,2019-06-01,331942.0451612903
7257,Massachusetts,New England,2019,2019-07-01,342650.670967742
7258,Massachusetts,New England,2019,2019-08-01,353359.2967741935
7259,Massachusetts,New England,2019,2019-09-01,364067.9225806451
7260,Massachusetts,New England,2019,2019-10-01,324776.5483870968
7261,Massachusetts,New England,2019,2019-11-01,335485.1741935484
7262,Massachusetts,New England,2019,2019-12-01,346193.80000000005
7263,Massachusetts,New England,2020,2020-01-01,283353.3258064516
7264,Massachusetts,New England,2020,2020-02-01,258124.68064516128
7265,Massachusetts,New England,2020,2020-03-01,274918.3580645161
7266,Massachusetts,New England,2020,2020-04-01,301258.51290322584
7267,Massachusetts,New England,2020,2020-05-01,261069.53870967744
7268,Massachusetts,New England,2020,2020-06-01,333396.2387096774
7269,Massachusetts,New England,2020,2020-07-01,362962.24516129034
7270,Massachusetts,New England,2020,2020-08-01,351907.67741935485
7271,Massachusetts,New England,2020,2020-09-01,339936.3741935484
7272,Massachusetts,New England,2020,2020-10-01,285297.9483870968
7273,Massachusetts,New England,2020,2020-11-01,254536.1193548387
7274,Massachusetts,New England,2020,2020-12-01,272224.93548387097
7275,Massachusetts,New England,2021,2021-01-01,235899.09032258063
7276,Massachusetts,New England,2021,2021-02-01,260611.64193548387
7277,Massachusetts,New England,2021,2021-03-01,353126.5806451613
7278,Massachusetts,New England,2021,2021-04-01,308834.60967741936
7279,Massachusetts,New England,2021,2021-05-01,310688.0935483871
7280,Massachusetts,New England,2021,2021-06-01,355000.0
7281,Massachusetts,New England,2021,2021-07-01,304000.0
7282,Michigan,East North Central,1994,1994-01-01,415141.0
7283,Michigan,East North Central,1994,1994-02-01,477273.0
7284,Michigan,East North Central,1994,1994-03-01,555407.0
7285,Michigan,East North Central,1994,1994-04-01,544227.0
7286,Michigan,East North Central,1994,1994-05-01,638379.0
7287,Michigan,East North Central,1994,1994-06-01,679967.0
7288,Michigan,East North Central,1994,1994-07-01,613309.0
7289,Michigan,East North Central,1994,1994-08-01,655779.0
7290,Michigan,East North Central,1994,1994-09-01,526931.0
7291,Michigan,East North Central,1994,1994-10-01,516744.0
7292,Michigan,East North Central,1994,1994-11-01,557790.0
7293,Michigan,East North Central,1994,1994-12-01,486115.0
7294,Michigan,East North Central,1995,1995-01-01,447398.0
7295,Michigan,East North Central,1995,1995-02-01,460255.0
7296,Michigan,East North Central,1995,1995-03-01,552542.0
7297,Michigan,East North Central,1995,1995-04-01,582890.0
7298,Michigan,East North Central,1995,1995-05-01,634754.0
7299,Michigan,East North Central,1995,1995-06-01,675319.0
7300,Michigan,East North Central,1995,1995-07-01,618085.0
7301,Michigan,East North Central,1995,1995-08-01,656339.0
7302,Michigan,East North Central,1995,1995-09-01,540738.0
7303,Michigan,East North Central,1995,1995-10-01,529520.0
7304,Michigan,East North Central,1995,1995-11-01,501712.0
7305,Michigan,East North Central,1995,1995-12-01,426014.0
7306,Michigan,East North Central,1996,1996-01-01,457826.0
7307,Michigan,East North Central,1996,1996-02-01,513924.0
7308,Michigan,East North Central,1996,1996-03-01,508528.0
7309,Michigan,East North Central,1996,1996-04-01,575559.0
7310,Michigan,East North Central,1996,1996-05-01,688031.0
7311,Michigan,East North Central,1996,1996-06-01,587106.0
7312,Michigan,East North Central,1996,1996-07-01,708502.0
7313,Michigan,East North Central,1996,1996-08-01,633294.0
7314,Michigan,East North Central,1996,1996-09-01,520062.0
7315,Michigan,East North Central,1996,1996-10-01,490103.0
7316,Michigan,East North Central,1996,1996-11-01,525415.0
7317,Michigan,East North Central,1996,1996-12-01,468732.0
7318,Michigan,East North Central,1997,1997-01-01,489206.0
7319,Michigan,East North Central,1997,1997-02-01,444382.0
7320,Michigan,East North Central,1997,1997-03-01,536162.0
7321,Michigan,East North Central,1997,1997-04-01,537244.0
7322,Michigan,East North Central,1997,1997-05-01,638254.0
7323,Michigan,East North Central,1997,1997-06-01,650468.0
7324,Michigan,East North Central,1997,1997-07-01,650023.0
7325,Michigan,East North Central,1997,1997-08-01,632399.0
7326,Michigan,East North Central,1997,1997-09-01,511766.0
7327,Michigan,East North Central,1997,1997-10-01,513570.0
7328,Michigan,East North Central,1997,1997-11-01,458056.0
7329,Michigan,East North Central,1997,1997-12-01,476100.0
7330,Michigan,East North Central,1998,1998-01-01,513775.0
7331,Michigan,East North Central,1998,1998-02-01,511957.0
7332,Michigan,East North Central,1998,1998-03-01,561779.0
7333,Michigan,East North Central,1998,1998-04-01,547947.0
7334,Michigan,East North Central,1998,1998-05-01,615495.0
7335,Michigan,East North Central,1998,1998-06-01,659088.0
7336,Michigan,East North Central,1998,1998-07-01,654867.0
7337,Michigan,East North Central,1998,1998-08-01,607631.0
7338,Michigan,East North Central,1998,1998-09-01,535434.0
7339,Michigan,East North Central,1998,1998-10-01,544819.0
7340,Michigan,East North Central,1998,1998-11-01,498264.0
7341,Michigan,East North Central,1998,1998-12-01,484325.0
7342,Michigan,East North Central,1999,1999-01-01,491050.0
7343,Michigan,East North Central,1999,1999-02-01,487748.0
7344,Michigan,East North Central,1999,1999-03-01,564568.0
7345,Michigan,East North Central,1999,1999-04-01,592541.0
7346,Michigan,East North Central,1999,1999-05-01,587613.0
7347,Michigan,East North Central,1999,1999-06-01,665715.0
7348,Michigan,East North Central,1999,1999-07-01,664238.0
7349,Michigan,East North Central,1999,1999-08-01,594367.0
7350,Michigan,East North Central,1999,1999-09-01,520650.0
7351,Michigan,East North Central,1999,1999-10-01,562303.0
7352,Michigan,East North Central,1999,1999-11-01,538815.0
7353,Michigan,East North Central,1999,1999-12-01,448725.0
7354,Michigan,East North Central,2000,2000-01-01,483907.0
