notes,state,statecode,year,yearcode,month,monthcode,births,time
,Hawaii,15,2014,2014,November,11,1455,95
,Hawaii,15,2014,2014,December,12,1562,96
,Hawaii,15,2015,2015,January,1,1561,97
,Hawaii,15,2015,2015,February,2,1440,98
,Hawaii,15,2015,2015,March,3,1535,99
,Hawaii,15,2015,2015,April,4,1477,100
,Hawaii,15,2015,2015,May,5,1502,101
,Hawaii,15,2015,2015,June,6,1406,102
,Hawaii,15,2015,2015,July,7,1586,103
,Hawaii,15,2015,2015,August,8,1534,104
,Hawaii,15,2015,2015,September,9,1666,105
,Hawaii,15,2015,2015,October,10,1595,106
,Hawaii,15,2015,2015,November,11,1534,107
,Hawaii,15,2015,2015,December,12,1584,108
,Hawaii,15,2016,2016,January,1,1490,109
,Hawaii,15,2016,2016,February,2,1490,110
,Hawaii,15,2016,2016,March,3,1510,111
,Hawaii,15,2016,2016,April,4,1461,112
,Hawaii,15,2016,2016,May,5,1493,113
,Hawaii,15,2016,2016,June,6,1455,114
,Hawaii,15,2016,2016,July,7,1503,115
,Hawaii,15,2016,2016,August,8,1613,116
,Hawaii,15,2016,2016,September,9,1561,117
,Hawaii,15,2016,2016,October,10,1583,118
,Hawaii,15,2016,2016,November,11,1373,119
,Hawaii,15,2016,2016,December,12,1527,120
,Hawaii,15,2017,2017,January,1,1522,121
,Hawaii,15,2017,2017,February,2,1368,122
,Hawaii,15,2017,2017,March,3,1509,123
,Hawaii,15,2017,2017,April,4,1418,124
,Hawaii,15,2017,2017,May,5,1434,125
,Hawaii,15,2017,2017,June,6,1358,126
,Hawaii,15,2017,2017,July,7,1519,127
,Hawaii,15,2017,2017,August,8,1486,128
,Hawaii,15,2017,2017,September,9,1508,129
,Hawaii,15,2017,2017,October,10,1524,130
,Hawaii,15,2017,2017,November,11,1419,131
,Hawaii,15,2017,2017,December,12,1452,132
,Hawaii,15,2018,2018,January,1,1405,133
,Hawaii,15,2018,2018,February,2,1272,134
,Hawaii,15,2018,2018,March,3,1406,135
,Hawaii,15,2018,2018,April,4,1413,136
,Hawaii,15,2018,2018,May,5,1499,137
,Hawaii,15,2018,2018,June,6,1381,138
,Hawaii,15,2018,2018,July,7,1404,139
,Hawaii,15,2018,2018,August,8,1433,140
,Hawaii,15,2018,2018,September,9,1485,141
,Hawaii,15,2018,2018,October,10,1451,142
,Hawaii,15,2018,2018,November,11,1394,143
,Hawaii,15,2018,2018,December,12,1429,144
,Hawaii,15,2019,2019,January,1,1387,145
,Hawaii,15,2019,2019,February,2,1338,146
,Hawaii,15,2019,2019,March,3,1350,147
,Hawaii,15,2019,2019,April,4,1329,148
,Hawaii,15,2019,2019,May,5,1452,149
,Hawaii,15,2019,2019,June,6,1335,150
,Hawaii,15,2019,2019,July,7,1447,151
,Hawaii,15,2019,2019,August,8,1474,152
,Hawaii,15,2019,2019,September,9,1443,153
,Hawaii,15,2019,2019,October,10,1417,154
,Hawaii,15,2019,2019,November,11,1431,155
,Hawaii,15,2019,2019,December,12,1394,156
,Hawaii,15,2020,2020,January,1,1350,157
,Hawaii,15,2020,2020,February,2,1290,158
,Hawaii,15,2020,2020,March,3,1356,159
,Hawaii,15,2020,2020,April,4,1302,160
,Hawaii,15,2020,2020,May,5,1342,161
,Hawaii,15,2020,2020,June,6,1197,162
,Hawaii,15,2020,2020,July,7,1323,163
,Hawaii,15,2020,2020,August,8,1332,164
,Hawaii,15,2020,2020,September,9,1331,165
,Hawaii,15,2020,2020,October,10,1384,166
,Hawaii,15,2020,2020,November,11,1317,167
,Hawaii,15,2020,2020,December,12,1261,168
,Hawaii,15,2021,2021,January,1,1207,169
,Hawaii,15,2021,2021,February,2,1117,170
,Hawaii,15,2021,2021,March,3,1417,171
,Hawaii,15,2021,2021,April,4,1270,172
,Hawaii,15,2021,2021,May,5,1283,173
,Hawaii,15,2021,2021,June,6,1267,174
,Hawaii,15,2021,2021,July,7,1353,175
,Hawaii,15,2021,2021,August,8,1420,176
,Hawaii,15,2021,2021,September,9,1386,177
,Hawaii,15,2021,2021,October,10,1332,178
,Hawaii,15,2021,2021,November,11,1258,179
,Hawaii,15,2021,2021,December,12,1310,180
,Hawaii,15,2022,2022,January,1,1360,181
,Hawaii,15,2022,2022,February,2,1273,182
,Hawaii,15,2022,2022,March,3,1357,183
,Hawaii,15,2022,2022,April,4,1208,184
,Hawaii,15,2022,2022,May,5,1209,185
,Hawaii,15,2022,2022,June,6,1253,186
,Hawaii,15,2022,2022,July,7,1339,187
,Hawaii,15,2022,2022,August,8,1308,188
,Hawaii,15,2022,2022,September,9,1327,189
,Hawaii,15,2022,2022,October,10,1314,190
,Hawaii,15,2022,2022,November,11,1278,191
,Hawaii,15,2022,2022,December,12,1309,192
,Idaho,16,2007,2007,January,1,2017,1
,Idaho,16,2007,2007,February,2,1869,2
,Idaho,16,2007,2007,March,3,2221,3
,Idaho,16,2007,2007,April,4,1993,4
,Idaho,16,2007,2007,May,5,2185,5
,Idaho,16,2007,2007,June,6,2216,6
,Idaho,16,2007,2007,July,7,2195,7
,Idaho,16,2007,2007,August,8,2250,8
,Idaho,16,2007,2007,September,9,2095,9
,Idaho,16,2007,2007,October,10,2079,10
,Idaho,16,2007,2007,November,11,1979,11
,Idaho,16,2007,2007,December,12,1920,12
,Idaho,16,2008,2008,January,1,2175,13
,Idaho,16,2008,2008,February,2,1993,14
,Idaho,16,2008,2008,March,3,2079,15
,Idaho,16,2008,2008,April,4,2150,16
,Idaho,16,2008,2008,May,5,2234,17
,Idaho,16,2008,2008,June,6,2222,18
,Idaho,16,2008,2008,July,7,2157,19
,Idaho,16,2008,2008,August,8,2154,20
,Idaho,16,2008,2008,September,9,2112,21
,Idaho,16,2008,2008,October,10,2055,22
,Idaho,16,2008,2008,November,11,1829,23
,Idaho,16,2008,2008,December,12,1989,24
,Idaho,16,2009,2009,January,1,1830,25
,Idaho,16,2009,2009,February,2,1800,26
,Idaho,16,2009,2009,March,3,1994,27
,Idaho,16,2009,2009,April,4,2119,28
,Idaho,16,2009,2009,May,5,2029,29
,Idaho,16,2009,2009,June,6,2001,30
,Idaho,16,2009,2009,July,7,2149,31
,Idaho,16,2009,2009,August,8,2087,32
,Idaho,16,2009,2009,September,9,2056,33
,Idaho,16,2009,2009,October,10,1966,34
,Idaho,16,2009,2009,November,11,1862,35
,Idaho,16,2009,2009,December,12,1844,36
,Idaho,16,2010,2010,January,1,1826,37
,Idaho,16,2010,2010,February,2,1769,38
,Idaho,16,2010,2010,March,3,1947,39
,Idaho,16,2010,2010,April,4,1939,40
,Idaho,16,2010,2010,May,5,2035,41
,Idaho,16,2010,2010,June,6,2003,42
,Idaho,16,2010,2010,July,7,2010,43
,Idaho,16,2010,2010,August,8,1996,44
,Idaho,16,2010,2010,September,9,2031,45
,Idaho,16,2010,2010,October,10,1938,46
,Idaho,16,2010,2010,November,11,1837,47
,Idaho,16,2010,2010,December,12,1867,48
,Idaho,16,2011,2011,January,1,1767,49
,Idaho,16,2011,2011,February,2,1698,50
,Idaho,16,2011,2011,March,3,1972,51
,Idaho,16,2011,2011,April,4,1878,52
,Idaho,16,2011,2011,May,5,2031,53
,Idaho,16,2011,2011,June,6,1944,54
,Idaho,16,2011,2011,July,7,1903,55
,Idaho,16,2011,2011,August,8,2006,56
,Idaho,16,2011,2011,September,9,1886,57
,Idaho,16,2011,2011,October,10,1766,58
,Idaho,16,2011,2011,November,11,1749,59
,Idaho,16,2011,2011,December,12,1705,60
,Idaho,16,2012,2012,January,1,1728,61
,Idaho,16,2012,2012,February,2,1824,62
,Idaho,16,2012,2012,March,3,1915,63
,Idaho,16,2012,2012,April,4,1844,64
,Idaho,16,2012,2012,May,5,2058,65
,Idaho,16,2012,2012,June,6,1975,66
,Idaho,16,2012,2012,July,7,2091,67
,Idaho,16,2012,2012,August,8,2071,68
,Idaho,16,2012,2012,September,9,1897,69
,Idaho,16,2012,2012,October,10,1976,70
,Idaho,16,2012,2012,November,11,1769,71
,Idaho,16,2012,2012,December,12,1815,72
,Idaho,16,2013,2013,January,1,1806,73
,Idaho,16,2013,2013,February,2,1630,74
,Idaho,16,2013,2013,March,3,1944,75
,Idaho,16,2013,2013,April,4,1802,76
,Idaho,16,2013,2013,May,5,2010,77
,Idaho,16,2013,2013,June,6,1911,78
,Idaho,16,2013,2013,July,7,2075,79
,Idaho,16,2013,2013,August,8,1949,80
,Idaho,16,2013,2013,September,9,1869,81
,Idaho,16,2013,2013,October,10,1907,82
,Idaho,16,2013,2013,November,11,1717,83
,Idaho,16,2013,2013,December,12,1763,84
,Idaho,16,2014,2014,January,1,1882,85
,Idaho,16,2014,2014,February,2,1646,86
,Idaho,16,2014,2014,March,3,1876,87
,Idaho,16,2014,2014,April,4,1909,88
,Idaho,16,2014,2014,May,5,1968,89
,Idaho,16,2014,2014,June,6,1873,90
,Idaho,16,2014,2014,July,7,2055,91
,Idaho,16,2014,2014,August,8,2058,92
,Idaho,16,2014,2014,September,9,2004,93
,Idaho,16,2014,2014,October,10,1934,94
,Idaho,16,2014,2014,November,11,1756,95
,Idaho,16,2014,2014,December,12,1915,96
,Idaho,16,2015,2015,January,1,1768,97
,Idaho,16,2015,2015,February,2,1708,98
,Idaho,16,2015,2015,March,3,1982,99
,Idaho,16,2015,2015,April,4,1903,100
,Idaho,16,2015,2015,May,5,1957,101
,Idaho,16,2015,2015,June,6,2002,102
,Idaho,16,2015,2015,July,7,2048,103
,Idaho,16,2015,2015,August,8,2049,104
,Idaho,16,2015,2015,September,9,1943,105
,Idaho,16,2015,2015,October,10,1897,106
,Idaho,16,2015,2015,November,11,1735,107
,Idaho,16,2015,2015,December,12,1835,108
,Idaho,16,2016,2016,January,1,1726,109
,Idaho,16,2016,2016,February,2,1706,110
,Idaho,16,2016,2016,March,3,1990,111
,Idaho,16,2016,2016,April,4,1841,112
,Idaho,16,2016,2016,May,5,1885,113
,Idaho,16,2016,2016,June,6,1944,114
,Idaho,16,2016,2016,July,7,1890,115
,Idaho,16,2016,2016,August,8,2016,116
,Idaho,16,2016,2016,September,9,2073,117
,Idaho,16,2016,2016,October,10,1893,118
,Idaho,16,2016,2016,November,11,1731,119
,Idaho,16,2016,2016,December,12,1787,120
,Idaho,16,2017,2017,January,1,1774,121
,Idaho,16,2017,2017,February,2,1692,122
,Idaho,16,2017,2017,March,3,1928,123
,Idaho,16,2017,2017,April,4,1751,124
,Idaho,16,2017,2017,May,5,1963,125
,Idaho,16,2017,2017,June,6,1976,126
,Idaho,16,2017,2017,July,7,1946,127
,Idaho,16,2017,2017,August,8,1977,128
,Idaho,16,2017,2017,September,9,1886,129
,Idaho,16,2017,2017,October,10,1902,130
,Idaho,16,2017,2017,November,11,1639,131
,Idaho,16,2017,2017,December,12,1747,132
,Idaho,16,2018,2018,January,1,1713,133
,Idaho,16,2018,2018,February,2,1555,134
,Idaho,16,2018,2018,March,3,1813,135
,Idaho,16,2018,2018,April,4,1759,136
,Idaho,16,2018,2018,May,5,1940,137
,Idaho,16,2018,2018,June,6,1767,138
,Idaho,16,2018,2018,July,7,1885,139
,Idaho,16,2018,2018,August,8,1905,140
,Idaho,16,2018,2018,September,9,1845,141
,Idaho,16,2018,2018,October,10,1815,142
,Idaho,16,2018,2018,November,11,1678,143
,Idaho,16,2018,2018,December,12,1728,144
,Idaho,16,2019,2019,January,1,1705,145
,Idaho,16,2019,2019,February,2,1662,146
,Idaho,16,2019,2019,March,3,1849,147
,Idaho,16,2019,2019,April,4,1808,148
,Idaho,16,2019,2019,May,5,1908,149
,Idaho,16,2019,2019,June,6,1964,150
,Idaho,16,2019,2019,July,7,2065,151
,Idaho,16,2019,2019,August,8,2018,152
,Idaho,16,2019,2019,September,9,1817,153
,Idaho,16,2019,2019,October,10,1785,154
,Idaho,16,2019,2019,November,11,1754,155
,Idaho,16,2019,2019,December,12,1728,156
,Idaho,16,2020,2020,January,1,1698,157
,Idaho,16,2020,2020,February,2,1615,158
,Idaho,16,2020,2020,March,3,1864,159
,Idaho,16,2020,2020,April,4,1790,160
,Idaho,16,2020,2020,May,5,1861,161
,Idaho,16,2020,2020,June,6,1817,162
,Idaho,16,2020,2020,July,7,1963,163
,Idaho,16,2020,2020,August,8,1924,164
,Idaho,16,2020,2020,September,9,1923,165
,Idaho,16,2020,2020,October,10,1756,166
,Idaho,16,2020,2020,November,11,1632,167
,Idaho,16,2020,2020,December,12,1690,168
,Idaho,16,2021,2021,January,1,1675,169
,Idaho,16,2021,2021,February,2,1570,170
,Idaho,16,2021,2021,March,3,1950,171
,Idaho,16,2021,2021,April,4,1862,172
,Idaho,16,2021,2021,May,5,1950,173
,Idaho,16,2021,2021,June,6,1992,174
,Idaho,16,2021,2021,July,7,1968,175
,Idaho,16,2021,2021,August,8,2047,176
,Idaho,16,2021,2021,September,9,1896,177
,Idaho,16,2021,2021,October,10,1848,178
,Idaho,16,2021,2021,November,11,1819,179
,Idaho,16,2021,2021,December,12,1850,180
,Idaho,16,2022,2022,January,1,1786,181
,Idaho,16,2022,2022,February,2,1648,182
,Idaho,16,2022,2022,March,3,1894,183
,Idaho,16,2022,2022,April,4,1835,184
,Idaho,16,2022,2022,May,5,1881,185
,Idaho,16,2022,2022,June,6,1932,186
,Idaho,16,2022,2022,July,7,2012,187
,Idaho,16,2022,2022,August,8,2045,188
,Idaho,16,2022,2022,September,9,1903,189
,Idaho,16,2022,2022,October,10,1866,190
,Idaho,16,2022,2022,November,11,1736,191
,Idaho,16,2022,2022,December,12,1853,192
,Illinois,17,2007,2007,January,1,14551,1
,Illinois,17,2007,2007,February,2,13695,2
,Illinois,17,2007,2007,March,3,15237,3
,Illinois,17,2007,2007,April,4,14517,4
,Illinois,17,2007,2007,May,5,15623,5
,Illinois,17,2007,2007,June,6,15424,6
,Illinois,17,2007,2007,July,7,16339,7
,Illinois,17,2007,2007,August,8,16371,8
,Illinois,17,2007,2007,September,9,14938,9
,Illinois,17,2007,2007,October,10,15215,10
,Illinois,17,2007,2007,November,11,14256,11
,Illinois,17,2007,2007,December,12,14670,12
,Illinois,17,2008,2008,January,1,14550,13
,Illinois,17,2008,2008,February,2,14203,14
,Illinois,17,2008,2008,March,3,14584,15
,Illinois,17,2008,2008,April,4,14717,16
,Illinois,17,2008,2008,May,5,15033,17
,Illinois,17,2008,2008,June,6,14728,18
,Illinois,17,2008,2008,July,7,15878,19
,Illinois,17,2008,2008,August,8,15746,20
,Illinois,17,2008,2008,September,9,15315,21
,Illinois,17,2008,2008,October,10,14778,22
,Illinois,17,2008,2008,November,11,13055,23
,Illinois,17,2008,2008,December,12,14208,24
,Illinois,17,2009,2009,January,1,13719,25
,Illinois,17,2009,2009,February,2,13025,26
,Illinois,17,2009,2009,March,3,14535,27
,Illinois,17,2009,2009,April,4,14302,28
,Illinois,17,2009,2009,May,5,14676,29
,Illinois,17,2009,2009,June,6,14771,30
,Illinois,17,2009,2009,July,7,15476,31
,Illinois,17,2009,2009,August,8,14998,32
,Illinois,17,2009,2009,September,9,14604,33
,Illinois,17,2009,2009,October,10,14238,34
,Illinois,17,2009,2009,November,11,12969,35
,Illinois,17,2009,2009,December,12,13850,36
,Illinois,17,2010,2010,January,1,13159,37
,Illinois,17,2010,2010,February,2,12536,38
,Illinois,17,2010,2010,March,3,14162,39
,Illinois,17,2010,2010,April,4,13712,40
,Illinois,17,2010,2010,May,5,13913,41
,Illinois,17,2010,2010,June,6,14231,42
,Illinois,17,2010,2010,July,7,14589,43
,Illinois,17,2010,2010,August,8,14313,44
,Illinois,17,2010,2010,September,9,14231,45
,Illinois,17,2010,2010,October,10,13645,46
,Illinois,17,2010,2010,November,11,13058,47
,Illinois,17,2010,2010,December,12,13651,48
,Illinois,17,2011,2011,January,1,12992,49
,Illinois,17,2011,2011,February,2,12076,50
,Illinois,17,2011,2011,March,3,13491,51
,Illinois,17,2011,2011,April,4,12773,52
,Illinois,17,2011,2011,May,5,13584,53
,Illinois,17,2011,2011,June,6,14018,54
,Illinois,17,2011,2011,July,7,14752,55
,Illinois,17,2011,2011,August,8,14771,56
,Illinois,17,2011,2011,September,9,13888,57
,Illinois,17,2011,2011,October,10,13217,58
,Illinois,17,2011,2011,November,11,12673,59
,Illinois,17,2011,2011,December,12,13077,60
,Illinois,17,2012,2012,January,1,12810,61
,Illinois,17,2012,2012,February,2,12196,62
,Illinois,17,2012,2012,March,3,13173,63
,Illinois,17,2012,2012,April,4,12444,64
,Illinois,17,2012,2012,May,5,13504,65
,Illinois,17,2012,2012,June,6,13652,66
,Illinois,17,2012,2012,July,7,14396,67
,Illinois,17,2012,2012,August,8,14476,68
,Illinois,17,2012,2012,September,9,13496,69
,Illinois,17,2012,2012,October,10,13737,70
,Illinois,17,2012,2012,November,11,12724,71
,Illinois,17,2012,2012,December,12,12552,72
,Illinois,17,2013,2013,January,1,12557,73
,Illinois,17,2013,2013,February,2,11533,74
,Illinois,17,2013,2013,March,3,12957,75
,Illinois,17,2013,2013,April,4,12455,76
,Illinois,17,2013,2013,May,5,13547,77
,Illinois,17,2013,2013,June,6,13081,78
,Illinois,17,2013,2013,July,7,14318,79
,Illinois,17,2013,2013,August,8,14048,80
,Illinois,17,2013,2013,September,9,13409,81
,Illinois,17,2013,2013,October,10,13237,82
,Illinois,17,2013,2013,November,11,12575,83
,Illinois,17,2013,2013,December,12,13214,84
,Illinois,17,2014,2014,January,1,12772,85
,Illinois,17,2014,2014,February,2,11707,86
,Illinois,17,2014,2014,March,3,12755,87
,Illinois,17,2014,2014,April,4,12902,88
,Illinois,17,2014,2014,May,5,13475,89
,Illinois,17,2014,2014,June,6,13098,90
,Illinois,17,2014,2014,July,7,14382,91
,Illinois,17,2014,2014,August,8,14311,92
,Illinois,17,2014,2014,September,9,13757,93
,Illinois,17,2014,2014,October,10,13505,94
,Illinois,17,2014,2014,November,11,12613,95
,Illinois,17,2014,2014,December,12,13279,96
,Illinois,17,2015,2015,January,1,12728,97
,Illinois,17,2015,2015,February,2,11940,98
,Illinois,17,2015,2015,March,3,13079,99
,Illinois,17,2015,2015,April,4,13175,100
,Illinois,17,2015,2015,May,5,13069,101
,Illinois,17,2015,2015,June,6,13421,102
,Illinois,17,2015,2015,July,7,14371,103
,Illinois,17,2015,2015,August,8,14103,104
,Illinois,17,2015,2015,September,9,13526,105
,Illinois,17,2015,2015,October,10,13245,106
,Illinois,17,2015,2015,November,11,12406,107
,Illinois,17,2015,2015,December,12,13053,108
,Illinois,17,2016,2016,January,1,12245,109
,Illinois,17,2016,2016,February,2,11920,110
,Illinois,17,2016,2016,March,3,12834,111
,Illinois,17,2016,2016,April,4,12627,112
,Illinois,17,2016,2016,May,5,13190,113
,Illinois,17,2016,2016,June,6,13230,114
,Illinois,17,2016,2016,July,7,13953,115
,Illinois,17,2016,2016,August,8,14068,116
,Illinois,17,2016,2016,September,9,13234,117
,Illinois,17,2016,2016,October,10,12675,118
,Illinois,17,2016,2016,November,11,12085,119
,Illinois,17,2016,2016,December,12,12384,120
,Illinois,17,2017,2017,January,1,12009,121
,Illinois,17,2017,2017,February,2,11190,122
,Illinois,17,2017,2017,March,3,12359,123
,Illinois,17,2017,2017,April,4,11878,124
,Illinois,17,2017,2017,May,5,12854,125
,Illinois,17,2017,2017,June,6,12677,126
,Illinois,17,2017,2017,July,7,13171,127
,Illinois,17,2017,2017,August,8,13663,128
,Illinois,17,2017,2017,September,9,12851,129
,Illinois,17,2017,2017,October,10,12747,130
,Illinois,17,2017,2017,November,11,12015,131
,Illinois,17,2017,2017,December,12,11976,132
,Illinois,17,2018,2018,January,1,11859,133
,Illinois,17,2018,2018,February,2,10948,134
,Illinois,17,2018,2018,March,3,12342,135
,Illinois,17,2018,2018,April,4,11706,136
,Illinois,17,2018,2018,May,5,12532,137
,Illinois,17,2018,2018,June,6,12226,138
,Illinois,17,2018,2018,July,7,12760,139
,Illinois,17,2018,2018,August,8,13129,140
,Illinois,17,2018,2018,September,9,12141,141
,Illinois,17,2018,2018,October,10,12299,142
,Illinois,17,2018,2018,November,11,11462,143
,Illinois,17,2018,2018,December,12,11411,144
,Illinois,17,2019,2019,January,1,11266,145
,Illinois,17,2019,2019,February,2,10571,146
,Illinois,17,2019,2019,March,3,11428,147
,Illinois,17,2019,2019,April,4,11375,148
,Illinois,17,2019,2019,May,5,12080,149
,Illinois,17,2019,2019,June,6,11633,150
,Illinois,17,2019,2019,July,7,12928,151
,Illinois,17,2019,2019,August,8,13015,152
,Illinois,17,2019,2019,September,9,11761,153
,Illinois,17,2019,2019,October,10,11923,154
,Illinois,17,2019,2019,November,11,10920,155
,Illinois,17,2019,2019,December,12,11228,156
,Illinois,17,2020,2020,January,1,11121,157
,Illinois,17,2020,2020,February,2,10434,158
,Illinois,17,2020,2020,March,3,11117,159
